10365
(322,41.206804,-8.277158)
(323,41.223895,-8.297230)
(324,41.194381,-8.287414)
(325,41.193966,-8.289643)
(326,41.218162,-8.280028)
(327,41.205048,-8.266799)
(328,41.222847,-8.266725)
(329,41.195277,-8.306792)
(330,41.221677,-8.267769)
(331,41.225655,-8.286007)
(332,41.205480,-8.287753)
(333,41.185871,-8.292355)
(334,41.196829,-8.279023)
(335,41.191873,-8.307070)
(336,41.223785,-8.235834)
(337,41.214623,-8.286592)
(338,41.226767,-8.310690)
(339,41.213922,-8.277632)
(340,41.229582,-8.310991)
(341,41.202730,-8.311375)
(342,41.181769,-8.299175)
(343,41.180794,-8.253412)
(344,41.214218,-8.285708)
(345,41.187948,-8.268057)
(346,41.197144,-8.310672)
(347,41.128492,-8.275410)
(348,41.216108,-8.304509)
(349,41.194817,-8.275068)
(350,41.212910,-8.288491)
(351,41.204616,-8.265791)
(352,41.181989,-8.296810)
(353,41.205261,-8.300375)
(354,41.202582,-8.277006)
(355,41.223745,-8.281775)
(356,41.196441,-8.297225)
(357,41.202808,-8.319884)
(358,41.192923,-8.305832)
(359,41.206962,-8.314570)
(360,41.201008,-8.277584)
(361,41.202746,-8.288424)
(362,41.212948,-8.284457)
(363,41.192568,-8.277636)
(364,41.208154,-8.277062)
(365,41.196510,-8.298728)
(366,41.226331,-8.265915)
(367,41.230233,-8.306315)
(368,41.192706,-8.298674)
(369,41.206544,-8.282600)
(370,41.205481,-8.276338)
(371,41.178928,-8.328291)
(372,41.191980,-8.278432)
(373,41.214151,-8.269132)
(374,41.185748,-8.264908)
(375,41.195226,-8.306069)
(376,41.169559,-8.295579)
(377,41.196134,-8.309123)
(378,41.239196,-8.260362)
(379,41.185269,-8.295516)
(380,41.197087,-8.266930)
(381,41.225618,-8.291960)
(382,41.218843,-8.291143)
(383,41.204414,-8.285783)
(384,41.214680,-8.283295)
(385,41.207315,-8.311302)
(386,41.200961,-8.264275)
(387,41.196078,-8.256173)
(388,41.217616,-8.295423)
(389,41.195237,-8.311572)
(390,41.226986,-8.261714)
(391,41.179379,-8.248152)
(392,41.226114,-8.294412)
(393,41.208316,-8.275991)
(394,41.171939,-8.294281)
(395,41.233954,-8.307356)
(396,41.227625,-8.290500)
(397,41.213862,-8.266973)
(398,41.202863,-8.288016)
(399,41.184713,-8.309595)
(400,41.181998,-8.306551)
(401,41.196087,-8.315270)
(402,41.185546,-8.313128)
(403,41.188698,-8.294337)
(404,41.226642,-8.310910)
(405,41.211059,-8.287942)
(406,41.205898,-8.302223)
(407,41.213210,-8.288597)
(408,41.208394,-8.275770)
(409,41.223448,-8.283036)
(410,41.226187,-8.315677)
(411,41.195225,-8.286723)
(412,41.208554,-8.275989)
(413,41.203199,-8.286286)
(414,41.212223,-8.284690)
(415,41.216546,-8.316084)
(416,41.195921,-8.267319)
(417,41.197198,-8.311096)
(418,41.207678,-8.267201)
(419,41.207770,-8.276390)
(420,41.225283,-8.244268)
(421,41.196184,-8.307817)
(422,41.224923,-8.236101)
(423,41.195492,-8.310490)
(424,41.211954,-8.318617)
(425,41.198139,-8.294187)
(426,41.201354,-8.315420)
(427,41.227359,-8.284391)
(428,41.193879,-8.304975)
(429,41.178513,-8.254877)
(430,41.207172,-8.282351)
(431,41.198623,-8.257828)
(432,41.195069,-8.306270)
(433,41.199770,-8.262314)
(434,41.195124,-8.287736)
(435,41.188660,-8.272251)
(436,41.195149,-8.310907)
(437,41.211842,-8.275166)
(438,41.220602,-8.291281)
(439,41.214527,-8.304328)
(440,41.210963,-8.281949)
(441,41.192822,-8.289802)
(442,41.204292,-8.292151)
(443,41.217171,-8.301864)
(444,41.205895,-8.314341)
(445,41.219693,-8.260919)
(446,41.199232,-8.295096)
(447,41.214199,-8.276241)
(448,41.223892,-8.290330)
(449,41.187548,-8.314682)
(450,41.199990,-8.294804)
(451,41.226696,-8.295349)
(452,41.201907,-8.306295)
(453,41.182914,-8.313890)
(454,41.191907,-8.304798)
(455,41.201057,-8.309918)
(456,41.195106,-8.275017)
(457,41.212126,-8.317516)
(458,41.189226,-8.307405)
(459,41.223652,-8.295127)
(460,41.232330,-8.308693)
(461,41.196902,-8.308798)
(462,41.201821,-8.316017)
(463,41.201704,-8.290801)
(464,41.208297,-8.258515)
(465,41.209582,-8.280480)
(466,41.198685,-8.300970)
(467,41.195197,-8.263087)
(468,41.199853,-8.279074)
(469,41.189928,-8.274207)
(470,41.199638,-8.319568)
(471,41.202149,-8.268603)
(472,41.199786,-8.266915)
(473,41.207294,-8.285289)
(474,41.205518,-8.298252)
(475,41.221151,-8.242306)
(476,41.203161,-8.286386)
(477,41.197819,-8.256996)
(478,41.228631,-8.273147)
(479,41.205385,-8.289511)
(480,41.193672,-8.274122)
(481,41.210149,-8.276348)
(482,41.195719,-8.288943)
(483,41.196891,-8.275690)
(484,41.218564,-8.285781)
(485,41.218986,-8.291942)
(486,41.181440,-8.317255)
(487,41.212069,-8.301140)
(488,41.211219,-8.300185)
(489,41.227705,-8.284829)
(490,41.206641,-8.272105)
(491,41.198133,-8.284136)
(492,41.206470,-8.271644)
(493,41.225238,-8.258135)
(494,41.191480,-8.299841)
(495,41.200668,-8.274826)
(496,41.179542,-8.254109)
(497,41.216042,-8.260665)
(498,41.244357,-8.257433)
(499,41.196920,-8.293470)
(500,41.192836,-8.257256)
(501,41.211601,-8.289588)
(502,41.206502,-8.282572)
(503,41.188999,-8.272026)
(504,41.200541,-8.287640)
(505,41.193845,-8.273838)
(506,41.198494,-8.308143)
(507,41.184768,-8.299283)
(508,41.228171,-8.294930)
(509,41.225286,-8.291939)
(510,41.201760,-8.268284)
(511,41.229467,-8.297478)
(512,41.213043,-8.296689)
(513,41.194880,-8.320204)
(514,41.197224,-8.262926)
(515,41.213287,-8.293612)
(516,41.196954,-8.264502)
(517,41.194886,-8.275011)
(518,41.206425,-8.282527)
(519,41.204453,-8.316620)
(520,41.206976,-8.254539)
(521,41.208049,-8.281717)
(522,41.207753,-8.294841)
(523,41.207594,-8.311193)
(524,41.192738,-8.272195)
(525,41.226466,-8.313699)
(526,41.230501,-8.306629)
(527,41.205147,-8.285024)
(528,41.213667,-8.280853)
(529,41.221026,-8.316368)
(530,41.207755,-8.276730)
(531,41.193751,-8.265246)
(532,41.216335,-8.262501)
(533,41.227619,-8.267159)
(534,41.181762,-8.308861)
(535,41.206892,-8.255251)
(536,41.213014,-8.286520)
(537,41.200665,-8.314705)
(538,41.206653,-8.266681)
(539,41.202469,-8.268758)
(540,41.211396,-8.287797)
(541,41.202488,-8.288024)
(542,41.199744,-8.278730)
(543,41.200679,-8.280815)
(544,41.210099,-8.300429)
(545,41.198481,-8.301082)
(546,41.192940,-8.311652)
(547,41.207819,-8.257100)
(548,41.201315,-8.318031)
(549,41.192744,-8.311625)
(550,41.207120,-8.255438)
(551,41.192873,-8.306772)
(552,41.218421,-8.294723)
(553,41.205673,-8.303008)
(554,41.207559,-8.277648)
(555,41.198282,-8.261370)
(556,41.210973,-8.271219)
(557,41.195549,-8.272448)
(558,41.195989,-8.259739)
(559,41.212525,-8.263296)
(560,41.212160,-8.260069)
(561,41.195918,-8.269242)
(562,41.192660,-8.256673)
(563,41.225743,-8.315478)
(564,41.216438,-8.302331)
(565,41.184080,-8.272874)
(566,41.203439,-8.305377)
(567,41.196613,-8.306003)
(568,41.195871,-8.266900)
(569,41.195217,-8.262833)
(570,41.195231,-8.310915)
(571,41.205301,-8.313656)
(572,41.207908,-8.307137)
(573,41.210459,-8.279561)
(574,41.212500,-8.288229)
(575,41.156796,-8.302663)
(576,41.209449,-8.309132)
(577,41.194889,-8.306841)
(578,41.185594,-8.287556)
(579,41.145180,-8.296173)
(580,41.194069,-8.273728)
(581,41.212123,-8.286292)
(582,41.193156,-8.306091)
(583,41.213187,-8.292346)
(584,41.192586,-8.299240)
(585,41.195580,-8.288426)
(586,41.200815,-8.259889)
(587,41.201332,-8.280118)
(588,41.205467,-8.276271)
(589,41.199188,-8.291547)
(590,41.190079,-8.292933)
(591,41.205995,-8.275011)
(592,41.203436,-8.273140)
(593,41.196558,-8.272453)
(594,41.203023,-8.289735)
(595,41.213383,-8.278254)
(596,41.208955,-8.256966)
(597,41.185219,-8.263618)
(598,41.197141,-8.309555)
(599,41.197342,-8.301628)
(600,41.202357,-8.267498)
(601,41.226996,-8.288873)
(602,41.190601,-8.255095)
(603,41.203646,-8.292497)
(604,41.207750,-8.309241)
(605,41.228325,-8.231737)
(606,41.194577,-8.289044)
(607,41.200730,-8.273692)
(608,41.222304,-8.287417)
(609,41.185872,-8.291274)
(610,41.199521,-8.292545)
(611,41.202940,-8.282346)
(612,41.178535,-8.255449)
(613,41.194170,-8.301653)
(614,41.200696,-8.256043)
(615,41.190995,-8.316658)
(616,41.196376,-8.313747)
(617,41.206875,-8.254560)
(618,41.205154,-8.270802)
(619,41.207169,-8.267239)
(620,41.194843,-8.258913)
(621,41.209735,-8.282189)
(622,41.185103,-8.295804)
(623,41.194209,-8.258607)
(624,41.208388,-8.292169)
(625,41.194126,-8.305349)
(626,41.200468,-8.256799)
(627,41.219508,-8.271687)
(628,41.198683,-8.308969)
(629,41.181024,-8.259106)
(630,41.220635,-8.245456)
(631,41.203150,-8.272344)
(632,41.209506,-8.282818)
(633,41.206072,-8.271005)
(634,41.218675,-8.260667)
(635,41.227073,-8.275507)
(636,41.198598,-8.308862)
(637,41.209438,-8.273625)
(638,41.208777,-8.282737)
(639,41.202313,-8.277027)
(640,41.217287,-8.294366)
(641,41.189813,-8.274170)
(642,41.186956,-8.306537)
(643,41.194707,-8.288512)
(644,41.207422,-8.282722)
(645,41.184159,-8.265672)
(646,41.198972,-8.294895)
(647,41.189344,-8.270884)
(648,41.240151,-8.259247)
(649,41.219210,-8.284431)
(650,41.191290,-8.300040)
(651,41.195448,-8.265756)
(652,41.194231,-8.298602)
(653,41.196897,-8.300588)
(654,41.219352,-8.309261)
(655,41.200309,-8.278767)
(656,41.200006,-8.280326)
(657,41.220412,-8.305966)
(658,41.196061,-8.314363)
(659,41.204619,-8.317240)
(660,41.224941,-8.294944)
(661,41.213538,-8.259560)
(662,41.209680,-8.254922)
(663,41.202849,-8.288036)
(664,41.194179,-8.301159)
(665,41.187118,-8.317385)
(666,41.225252,-8.271051)
(667,41.230593,-8.309249)
(668,41.169810,-8.295278)
(669,41.221794,-8.302471)
(670,41.203820,-8.286528)
(671,41.143787,-8.295689)
(672,41.192185,-8.299152)
(673,41.216351,-8.272713)
(674,41.192814,-8.290957)
(675,41.192119,-8.300473)
(676,41.199112,-8.278631)
(677,41.214070,-8.268997)
(678,41.208440,-8.276150)
(679,41.218841,-8.291354)
(680,41.181969,-8.255078)
(681,41.181379,-8.300750)
(682,41.214790,-8.306045)
(683,41.215350,-8.262746)
(684,41.194336,-8.268553)
(685,41.192999,-8.311935)
(686,41.212682,-8.286846)
(687,41.220515,-8.240241)
(688,41.192480,-8.295458)
(689,41.218849,-8.301285)
(690,41.206486,-8.282535)
(691,41.190884,-8.256021)
(692,41.241633,-8.260023)
(693,41.205621,-8.276438)
(694,41.190900,-8.301429)
(695,41.183505,-8.310793)
(696,41.201265,-8.253270)
(697,41.192735,-8.274358)
(698,41.191494,-8.307275)
(699,41.202643,-8.282243)
(700,41.180791,-8.293736)
(701,41.225156,-8.244379)
(702,41.212194,-8.266139)
(703,41.208567,-8.317375)
(704,41.228009,-8.293536)
(705,41.194343,-8.301668)
(706,41.200690,-8.290476)
(707,41.183746,-8.291676)
(708,41.205714,-8.270967)
(709,41.220249,-8.305917)
(710,41.184450,-8.262995)
(711,41.216826,-8.262520)
(712,41.195058,-8.286855)
(713,41.225455,-8.258710)
(714,41.216002,-8.272592)
(715,41.193730,-8.292428)
(716,41.202826,-8.267123)
(717,41.191498,-8.268277)
(718,41.186090,-8.304783)
(719,41.189165,-8.266498)
(720,41.202408,-8.276571)
(721,41.192383,-8.290158)
(722,41.192907,-8.305327)
(723,41.208768,-8.275699)
(724,41.204499,-8.277603)
(725,41.207734,-8.276919)
(726,41.221618,-8.302712)
(727,41.178660,-8.254667)
(728,41.205575,-8.270109)
(729,41.211101,-8.287367)
(730,41.203075,-8.309985)
(731,41.205222,-8.266887)
(732,41.205071,-8.276380)
(733,41.208701,-8.258786)
(734,41.198290,-8.321571)
(735,41.196579,-8.278283)
(736,41.215636,-8.264721)
(737,41.190509,-8.298829)
(738,41.224508,-8.289194)
(739,41.184759,-8.259208)
(740,41.180946,-8.309014)
(741,41.200921,-8.285405)
(742,41.199746,-8.286002)
(743,41.226105,-8.265636)
(744,41.193941,-8.311814)
(745,41.195245,-8.265163)
(746,41.198815,-8.282378)
(747,41.214607,-8.305700)
(748,41.204232,-8.313343)
(749,41.191519,-8.268177)
(750,41.191651,-8.295133)
(751,41.206201,-8.301434)
(752,41.195327,-8.289467)
(753,41.209953,-8.255323)
(754,41.191959,-8.278496)
(755,41.221445,-8.305656)
(756,41.210143,-8.284576)
(757,41.215860,-8.282204)
(758,41.200010,-8.278678)
(759,41.222744,-8.253693)
(760,41.210600,-8.302245)
(761,41.213254,-8.284579)
(762,41.225888,-8.310853)
(763,41.207824,-8.277150)
(764,41.209237,-8.260379)
(765,41.215220,-8.265830)
(766,41.212665,-8.285294)
(767,41.225024,-8.270558)
(768,41.197732,-8.263642)
(769,41.175089,-8.275100)
(770,41.213359,-8.296439)
(771,41.198583,-8.281953)
(772,41.215280,-8.298331)
(773,41.216692,-8.305365)
(774,41.207824,-8.283915)
(775,41.203505,-8.305582)
(776,41.213040,-8.270602)
(777,41.192647,-8.265410)
(778,41.194757,-8.279453)
(779,41.208240,-8.281896)
(780,41.245522,-8.256967)
(781,41.200551,-8.268063)
(782,41.185937,-8.293963)
(783,41.192702,-8.291096)
(784,41.202939,-8.282041)
(785,41.227966,-8.238621)
(786,41.210300,-8.283240)
(787,41.191084,-8.297228)
(788,41.196940,-8.296933)
(789,41.186313,-8.265515)
(790,41.220241,-8.291133)
(791,41.221436,-8.307790)
(792,41.181737,-8.313804)
(793,41.198234,-8.274774)
(794,41.218115,-8.290108)
(795,41.192217,-8.308620)
(796,41.193042,-8.261528)
(797,41.199091,-8.292196)
(798,41.223225,-8.256566)
(799,41.213914,-8.285390)
(800,41.232353,-8.294537)
(801,41.211767,-8.274635)
(802,41.228642,-8.309572)
(803,41.205284,-8.261488)
(804,41.224488,-8.304561)
(805,41.219586,-8.262513)
(806,41.223992,-8.270308)
(807,41.207750,-8.276663)
(808,41.194935,-8.307463)
(809,41.194063,-8.301492)
(810,41.209531,-8.255964)
(811,41.207820,-8.277116)
(812,41.210966,-8.255248)
(813,41.193560,-8.274515)
(814,41.212308,-8.286465)
(815,41.202161,-8.289158)
(816,41.202513,-8.316729)
(817,41.181721,-8.253922)
(818,41.199301,-8.319938)
(819,41.180115,-8.327100)
(820,41.203333,-8.279459)
(821,41.185667,-8.264173)
(822,41.208940,-8.286824)
(823,41.202292,-8.292071)
(824,41.178386,-8.272361)
(825,41.224579,-8.295630)
(826,41.190788,-8.309521)
(827,41.228539,-8.317876)
(828,41.209094,-8.273922)
(829,41.195823,-8.266748)
(830,41.222578,-8.256953)
(831,41.214140,-8.275013)
(832,41.226725,-8.296320)
(833,41.195381,-8.311115)
(834,41.220302,-8.290901)
(835,41.195070,-8.307166)
(836,41.218032,-8.302781)
(837,41.220270,-8.290966)
(838,41.203101,-8.293766)
(839,41.210900,-8.254708)
(840,41.225829,-8.243054)
(841,41.221495,-8.276348)
(842,41.202497,-8.303954)
(843,41.203660,-8.265681)
(844,41.230509,-8.233383)
(845,41.208000,-8.281765)
(846,41.193778,-8.304228)
(847,41.199051,-8.280084)
(848,41.201939,-8.265496)
(849,41.222726,-8.256843)
(850,41.218841,-8.290562)
(851,41.184662,-8.264833)
(852,41.214871,-8.317054)
(853,41.212537,-8.276417)
(854,41.205295,-8.302475)
(855,41.205100,-8.271520)
(856,41.180762,-8.251865)
(857,41.199851,-8.279182)
(858,41.195675,-8.272472)
(859,41.184484,-8.263918)
(860,41.196567,-8.308893)
(861,41.206990,-8.312132)
(862,41.214557,-8.308532)
(863,41.210728,-8.309996)
(864,41.204406,-8.281293)
(865,41.210671,-8.267992)
(866,41.181405,-8.258972)
(867,41.202337,-8.316506)
(868,41.196637,-8.266206)
(869,41.211297,-8.270562)
(870,41.193889,-8.274831)
(871,41.224440,-8.304432)
(872,41.200217,-8.280863)
(873,41.194973,-8.277662)
(874,41.193900,-8.260362)
(875,41.221744,-8.287581)
(876,41.223044,-8.302914)
(877,41.215393,-8.287893)
(878,41.214484,-8.274058)
(879,41.198147,-8.301546)
(880,41.209916,-8.281488)
(881,41.213932,-8.298309)
(882,41.221577,-8.292575)
(883,41.212322,-8.284875)
(884,41.224651,-8.290583)
(885,41.203461,-8.287254)
(886,41.217481,-8.308196)
(887,41.193699,-8.277480)
(888,41.200976,-8.294630)
(889,41.191878,-8.307282)
(890,41.208930,-8.274918)
(891,41.201628,-8.309628)
(892,41.199284,-8.286064)
(893,41.184352,-8.301375)
(894,41.219011,-8.272144)
(895,41.225003,-8.289978)
(896,41.228887,-8.308585)
(897,41.178509,-8.255394)
(898,41.224234,-8.296479)
(899,41.212046,-8.294275)
(900,41.192684,-8.290774)
(901,41.236372,-8.259632)
(902,41.214622,-8.268244)
(903,41.193780,-8.305937)
(904,41.215245,-8.287645)
(905,41.194996,-8.279659)
(906,41.198332,-8.287683)
(907,41.212010,-8.288056)
(908,41.214547,-8.286658)
(909,41.194815,-8.286918)
(910,41.202850,-8.272047)
(911,41.191737,-8.303630)
(912,41.207269,-8.311054)
(913,41.186240,-8.265318)
(914,41.206638,-8.302040)
(915,41.220784,-8.317709)
(916,41.196774,-8.261019)
(917,41.178058,-8.328613)
(918,41.199854,-8.279004)
(919,41.224730,-8.286662)
(920,41.215392,-8.287683)
(921,41.203559,-8.281570)
(922,41.192136,-8.268207)
(923,41.216776,-8.281607)
(924,41.173887,-8.306061)
(925,41.202197,-8.308111)
(926,41.210526,-8.274318)
(927,41.221349,-8.305620)
(928,41.202664,-8.290146)
(929,41.192533,-8.279108)
(930,41.195349,-8.306623)
(931,41.196262,-8.271388)
(932,41.210777,-8.273039)
